ZipCode,State,City,Metro,CountyName,Date,MedianHousing
75189,TX,Royse City,Dallas-Fort Worth-Arlington,Rockwall County,2019-01-31,243459.0
76548,TX,Harker Heights,Killeen-Temple,Bell County,2019-01-31,196896.0
76182,TX,North Richland Hills,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,275096.0
75042,TX,Garland,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,193642.0
75229,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,463023.0
75032,TX,Rockwall,Dallas-Fort Worth-Arlington,Rockwall County,2019-01-31,349093.0
76020,TX,Azle,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,210705.0
77502,TX,Pasadena,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,147321.0
77018,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,422959.0
76117,TX,Haltom City,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,155375.0
77027,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,822044.0
78260,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,354803.0
76705,TX,Bellmead,Waco,McLennan County,2019-01-31,117573.0
78746,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,1154971.0
78602,TX,Bastrop,Austin-Round Rock,Bastrop County,2019-01-31,235359.0
75208,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,293442.0
78363,TX,Kingsville,Kingsville,Kleberg County,2019-01-31,100351.0
76016,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,237836.0
76048,TX,Granbury,Dallas-Fort Worth-Arlington,Hood County,2019-01-31,208274.0
79927,TX,Socorro,El Paso,El Paso County,2019-01-31,107002.0
77041,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,198817.0
79761,TX,Odessa,Odessa,Ector County,2019-01-31,152116.0
77590,TX,Texas City,Houston-The Woodlands-Sugar Land,Galveston County,2019-01-31,120908.0
78703,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,1125628.0
79606,TX,Abilene,Abilene,Taylor County,2019-01-31,198489.0
77833,TX,Brenham,Brenham,Washington County,2019-01-31,211996.0
77014,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,172633.0
78237,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,96031.0
77049,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,171849.0
77705,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,2019-01-31,75006.0
77021,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,140822.0
77515,TX,Angleton,Houston-The Woodlands-Sugar Land,Brazoria County,2019-01-31,179246.0
76014,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,173453.0
77301,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2019-01-31,156639.0
76109,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,463302.0
76226,TX,Lantana,Dallas-Fort Worth-Arlington,Denton County,2019-01-31,399633.0
77506,TX,Pasadena,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,119953.0
78750,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,467454.0
76240,TX,Gainesville,Gainesville,Cooke County,2019-01-31,145347.0
76123,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,203248.0
75110,TX,Corsicana,Corsicana,Navarro County,2019-01-31,95474.0
75901,TX,Lufkin,Lufkin,Angelina County,2019-01-31,119452.0
78259,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,285159.0
77087,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,135316.0
78239,TX,Windcrest,San Antonio-New Braunfels,Bexar County,2019-01-31,164617.0
78624,TX,Fredericksburg,Fredericksburg,Gillespie County,2019-01-31,325946.0
75092,TX,Sherman,Sherman-Denison,Grayson County,2019-01-31,193555.0
76710,TX,Waco,Waco,McLennan County,2019-01-31,166401.0
77802,TX,Bryan,College Station-Bryan,Brazos County,2019-01-31,204108.0
76012,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,240010.0
79107,TX,Amarillo,Amarillo,Potter County,2019-01-31,64531.0
78702,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,451816.0
75503,TX,Texarkana,Texarkana,Bowie County,2019-01-31,182049.0
75201,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,582113.0
78244,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,158284.0
76712,TX,Woodway,Waco,McLennan County,2019-01-31,233589.0
77583,TX,Arcola,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-01-31,240056.0
75218,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,378411.0
79701,TX,Midland,Midland,Midland County,2019-01-31,180023.0
75078,TX,Prosper,Dallas-Fort Worth-Arlington,Collin County,2019-01-31,465525.0
78757,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,475127.0
75089,TX,Rowlett,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,265563.0
75224,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,163572.0
76033,TX,Cleburne,Dallas-Fort Worth-Arlington,Johnson County,2019-01-31,167015.0
76001,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,236608.0
75240,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,340516.0
76708,TX,Waco,Waco,McLennan County,2019-01-31,135838.0
75241,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,140438.0
78023,TX,Helotes,San Antonio-New Braunfels,Bexar County,2019-01-31,318483.0
77047,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,167422.0
75082,TX,Richardson,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,377896.0
75766,TX,Jacksonville,Jacksonville,Cherokee County,2019-01-31,105734.0
76504,TX,Temple,Killeen-Temple,Bell County,2019-01-31,106714.0
76209,TX,Denton,Dallas-Fort Worth-Arlington,Denton County,2019-01-31,203764.0
76110,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,158072.0
78738,TX,Bee Cave,Austin-Round Rock,Travis County,2019-01-31,586381.0
76036,TX,Crowley,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,213457.0
76011,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,188735.0
77091,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,146888.0
77316,TX,Montgomery,Houston-The Woodlands-Sugar Land,Montgomery County,2019-01-31,319305.0
76201,TX,Denton,Dallas-Fort Worth-Arlington,Denton County,2019-01-31,201280.0
75205,TX,University Park,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,1463069.0
78411,TX,Corpus Christi,Corpus Christi,Nueces County,2019-01-31,137780.0
75482,TX,Sulphur Springs,Sulphur Springs,Hopkins County,2019-01-31,126898.0
77530,TX,Channelview,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,146856.0
78734,TX,Lakeway,Austin-Round Rock,Travis County,2019-01-31,454199.0
78238,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,162853.0
78516,TX,Alamo,McAllen-Edinburg-Mission,Hidalgo County,2019-01-31,94451.0
77586,TX,Seabrook,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,269169.0
77017,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,134288.0
77066,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,168794.0
78570,TX,Mercedes,McAllen-Edinburg-Mission,Hidalgo County,2019-01-31,63883.0
76114,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,149230.0
77627,TX,Nederland,Beaumont-Port Arthur,Jefferson County,2019-01-31,152765.0
76801,TX,Brownwood,Brownwood,Brown County,2019-01-31,99508.0
77357,TX,Roman Forest,Houston-The Woodlands-Sugar Land,Montgomery County,2019-01-31,193094.0
77005,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,1218721.0
76140,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,163319.0
78133,TX,Canyon Lake,San Antonio-New Braunfels,Comal County,2019-01-31,271104.0
77043,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,315332.0
77022,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,145937.0
75232,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,167120.0
77071,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,169903.0
77384,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2019-01-31,316008.0
77023,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,206412.0
77327,TX,Cleveland,Houston-The Woodlands-Sugar Land,Liberty County,2019-01-31,114102.0
77016,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,105271.0
77551,TX,Galveston,Houston-The Woodlands-Sugar Land,Galveston County,2019-01-31,177170.0
76092,TX,Southlake,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,760490.0
79407,TX,Lubbock,Lubbock,Lubbock County,2019-01-31,141062.0
76106,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,118914.0
77067,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,145973.0
75225,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,1402345.0
77355,TX,Stagecoach,Houston-The Woodlands-Sugar Land,Montgomery County,2019-01-31,280324.0
78382,TX,Rockport,Corpus Christi,Aransas County,2019-01-31,229085.0
78242,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,118547.0
77662,TX,Vidor,Beaumont-Port Arthur,Orange County,2019-01-31,123246.0
79902,TX,El Paso,El Paso,El Paso County,2019-01-31,188873.0
77045,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,133768.0
75041,TX,Garland,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,174842.0
79930,TX,El Paso,El Paso,El Paso County,2019-01-31,105329.0
77098,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,636443.0
77320,TX,Huntsville,Huntsville,Walker County,2019-01-31,167785.0
79934,TX,El Paso,El Paso,El Paso County,2019-01-31,146736.0
75001,TX,Addison,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,364185.0
78410,TX,Corpus Christi,Corpus Christi,Nueces County,2019-01-31,166636.0
75160,TX,Terrell,Dallas-Fort Worth-Arlington,Kaufman County,2019-01-31,161511.0
76126,TX,Benbrook,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,247092.0
75020,TX,Denison,Sherman-Denison,Grayson County,2019-01-31,133678.0
77414,TX,Bay City,Bay City,Matagorda County,2019-01-31,148818.0
75460,TX,Paris,Paris,Lamar County,2019-01-31,63089.0
79706,TX,Midland,Midland,Midland County,2019-01-31,310541.0
77058,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,225321.0
78332,TX,Alice,Alice,Jim Wells County,2019-01-31,134783.0
76002,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,237151.0
76086,TX,Weatherford,Dallas-Fort Worth-Arlington,Parker County,2019-01-31,171868.0
75119,TX,Ennis,Dallas-Fort Worth-Arlington,Ellis County,2019-01-31,162834.0
79118,TX,Amarillo,Amarillo,Potter County,2019-01-31,171339.0
77062,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,234447.0
77076,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,130459.0
77345,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,292182.0
77033,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,102503.0
78599,TX,Weslaco,McAllen-Edinburg-Mission,Hidalgo County,2019-01-31,100511.0
78735,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,585941.0
75662,TX,Kilgore,Longview,Gregg County,2019-01-31,146925.0
79932,TX,El Paso,El Paso,El Paso County,2019-01-31,185208.0
76034,TX,Colleyville,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,581360.0
75455,TX,Mount Pleasant,Mount Pleasant,Titus County,2019-01-31,124833.0
77803,TX,Bryan,College Station-Bryan,Brazos County,2019-01-31,119416.0
78211,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,99507.0
77478,TX,Sugar Land,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-01-31,313554.0
79602,TX,Abilene,Abilene,Taylor County,2019-01-31,172196.0
76208,TX,Denton,Dallas-Fort Worth-Arlington,Denton County,2019-01-31,287448.0
77385,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2019-01-31,226648.0
78754,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,259610.0
77504,TX,Pasadena,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,194991.0
78148,TX,Universal City,San Antonio-New Braunfels,Bexar County,2019-01-31,188617.0
76541,TX,Killeen,Killeen-Temple,Bell County,2019-01-31,61447.0
76308,TX,Wichita Falls,Wichita Falls,Wichita County,2019-01-31,144973.0
75771,TX,Lindale,Tyler,Smith County,2019-01-31,188774.0
78751,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,507424.0
77061,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,178407.0
78653,TX,Manor,Austin-Round Rock,Travis County,2019-01-31,219079.0
77657,TX,Lumberton,Beaumont-Port Arthur,Hardin County,2019-01-31,211032.0
79015,TX,Canyon,Amarillo,Randall County,2019-01-31,179188.0
78621,TX,Elgin,Austin-Round Rock,Bastrop County,2019-01-31,203126.0
76134,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,167399.0
77523,TX,Baytown,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,311188.0
75088,TX,Rowlett,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,249952.0
77053,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,129689.0
78261,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,309603.0
77020,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,115131.0
79603,TX,Abilene,Abilene,Taylor County,2019-01-31,85092.0
79072,TX,Plainview,Plainview,Hale County,2019-01-31,81499.0
78752,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,348552.0
76018,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,194481.0
75090,TX,Sherman,Sherman-Denison,Grayson County,2019-01-31,116108.0
77632,TX,Mauriceville,Beaumont-Port Arthur,Orange County,2019-01-31,166537.0
77578,TX,Manvel,Houston-The Woodlands-Sugar Land,Brazoria County,2019-01-31,290421.0
75048,TX,Sachse,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,299738.0
79764,TX,Odessa,Odessa,Ector County,2019-01-31,161435.0
77038,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,148102.0
75235,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,170609.0
75022,TX,Flower Mound,Dallas-Fort Worth-Arlington,Denton County,2019-01-31,467653.0
77505,TX,Pasadena,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,225822.0
77069,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,261077.0
79413,TX,Lubbock,Lubbock,Lubbock County,2019-01-31,142016.0
77503,TX,Pasadena,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,144815.0
76148,TX,Watauga,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,183010.0
77545,TX,Fresno,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-01-31,197145.0
76177,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,278362.0
75965,TX,Nacogdoches,Nacogdoches,Nacogdoches County,2019-01-31,199312.0
75146,TX,Lancaster,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,188301.0
78102,TX,Beeville,Beeville,Bee County,2019-01-31,117051.0
77086,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,149297.0
78214,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,111155.0
79601,TX,Abilene,Abilene,Taylor County,2019-01-31,121342.0
79119,TX,Amarillo,Amarillo,Potter County,2019-01-31,259927.0
78222,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,153761.0
77026,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,94413.0
76082,TX,Springtown,Dallas-Fort Worth-Arlington,Parker County,2019-01-31,230176.0
76310,TX,Wichita Falls,Wichita Falls,Wichita County,2019-01-31,156976.0
75180,TX,Balch Springs,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,150667.0
79905,TX,El Paso,El Paso,El Paso County,2019-01-31,90446.0
75407,TX,Princeton,Dallas-Fort Worth-Arlington,Collin County,2019-01-31,230319.0
78114,TX,Floresville,San Antonio-New Braunfels,Wilson County,2019-01-31,260128.0
79414,TX,Lubbock,Lubbock,Lubbock County,2019-01-31,110731.0
79065,TX,Pampa,Pampa,Gray County,2019-01-31,64229.0
79765,TX,Odessa,Odessa,Ector County,2019-01-31,280225.0
75602,TX,Longview,Longview,Gregg County,2019-01-31,78689.0
76135,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,191160.0
78374,TX,Portland,Corpus Christi,San Patricio County,2019-01-31,216031.0
76067,TX,Mineral Wells,Mineral Wells,Palo Pinto County,2019-01-31,89695.0
75181,TX,Mesquite,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,221660.0
76120,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,205664.0
75237,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,180755.0
78380,TX,Robstown,Corpus Christi,Nueces County,2019-01-31,101682.0
78620,TX,Dripping Springs,Austin-Round Rock,Hays County,2019-01-31,464601.0
79703,TX,Midland,Midland,Midland County,2019-01-31,193939.0
75212,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,147428.0
76009,TX,Alvarado,Dallas-Fort Worth-Arlington,Johnson County,2019-01-31,184049.0
76052,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,285271.0
75215,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,73393.0
75156,TX,Gun Barrel City,Athens,Henderson County,2019-01-31,194816.0
77568,TX,La Marque,Houston-The Woodlands-Sugar Land,Galveston County,2019-01-31,141963.0
78724,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,221372.0
75964,TX,Nacogdoches,Nacogdoches,Nacogdoches County,2019-01-31,117206.0
78503,TX,McAllen,McAllen-Edinburg-Mission,Hidalgo County,2019-01-31,107404.0
77039,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,132372.0
75142,TX,Kaufman,Dallas-Fort Worth-Arlington,Kaufman County,2019-01-31,174345.0
78801,TX,Uvalde,Uvalde,Uvalde County,2019-01-31,120777.0
75402,TX,Greenville,Dallas-Fort Worth-Arlington,Hunt County,2019-01-31,176102.0
78584,TX,Roma,Rio Grande City,Starr County,2019-01-31,57079.0
76574,TX,Taylor,Austin-Round Rock,Williamson County,2019-01-31,195298.0
77979,TX,Port Lavaca,Port Lavaca,Calhoun County,2019-01-31,131747.0
76105,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,97412.0
77656,TX,Silsbee,Beaumont-Port Arthur,Hardin County,2019-01-31,123609.0
78070,TX,Spring Branch,San Antonio-New Braunfels,Comal County,2019-01-31,395879.0
75209,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,672897.0
78224,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,135096.0
78644,TX,Lockhart,Austin-Round Rock,Caldwell County,2019-01-31,170920.0
75401,TX,Greenville,Dallas-Fort Worth-Arlington,Hunt County,2019-01-31,62219.0
76234,TX,Decatur,Dallas-Fort Worth-Arlington,Wise County,2019-01-31,255345.0
75751,TX,Athens,Athens,Henderson County,2019-01-31,106143.0
76301,TX,Wichita Falls,Wichita Falls,Wichita County,2019-01-31,43563.0
78220,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-01-31,110796.0
76008,TX,Aledo,Dallas-Fort Worth-Arlington,Parker County,2019-01-31,375847.0
78676,TX,Wimberley,Austin-Round Rock,Hays County,2019-01-31,347505.0
77640,TX,Port Arthur,Beaumont-Port Arthur,Jefferson County,2019-01-31,55815.0
76015,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,188494.0
79110,TX,Amarillo,Amarillo,Potter County,2019-01-31,112152.0
76205,TX,Denton,Dallas-Fort Worth-Arlington,Denton County,2019-01-31,242563.0
77531,TX,Clute,Houston-The Woodlands-Sugar Land,Brazoria County,2019-01-31,160027.0
78747,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,273191.0
78617,TX,Austin,Austin-Round Rock,Travis County,2019-01-31,204223.0
76058,TX,Joshua,Dallas-Fort Worth-Arlington,Johnson County,2019-01-31,216040.0
77303,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2019-01-31,177718.0
76528,TX,Gatesville,Killeen-Temple,Coryell County,2019-01-31,140634.0
77619,TX,Groves,Beaumont-Port Arthur,Jefferson County,2019-01-31,115705.0
75672,TX,Marshall,Marshall,Harrison County,2019-01-31,143432.0
76111,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-01-31,140426.0
75253,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-01-31,166036.0
75961,TX,Nacogdoches,Nacogdoches,Nacogdoches County,2019-01-31,119520.0
77048,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-01-31,140372.0
